"","Mes_numeric","IMD_total","nombre"
"5230",dic. 2008,14326,"06020702_madrid_arganda"
"5231",ene. 2009,12507,"06020702_madrid_arganda"
"5232",feb. 2009,14269,"06020702_madrid_arganda"
"5233",mar. 2009,14952,"06020702_madrid_arganda"
"5234",abr. 2009,15891,"06020702_madrid_arganda"
"5235",may. 2009,15233,"06020702_madrid_arganda"
"5236",jun. 2009,15754,"06020702_madrid_arganda"
"5237",jul. 2009,17477,"06020702_madrid_arganda"
"5238",ago. 2009,14367,"06020702_madrid_arganda"
"5239",sep. 2009,15479,"06020702_madrid_arganda"
"5240",oct. 2009,14864,"06020702_madrid_arganda"
"5241",nov. 2009,13886,"06020702_madrid_arganda"
"5242",dic. 2009,13427,"06020702_madrid_arganda"
"5243",ene. 2010,11899,"06020702_madrid_arganda"
"5244",feb. 2010,13476,"06020702_madrid_arganda"
"5245",mar. 2010,14437,"06020702_madrid_arganda"
"5246",abr. 2010,14394,"06020702_madrid_arganda"
"5247",may. 2010,14239,"06020702_madrid_arganda"
"5248",jun. 2010,15524,"06020702_madrid_arganda"
"5249",jul. 2010,16449,"06020702_madrid_arganda"
"5250",ago. 2010,13634,"06020702_madrid_arganda"
"5251",sep. 2010,14623,"06020702_madrid_arganda"
"5252",oct. 2010,13876,"06020702_madrid_arganda"
"5253",nov. 2010,13179,"06020702_madrid_arganda"
"5254",dic. 2010,13134,"06020702_madrid_arganda"
"5255",ene. 2011,11366,"06020702_madrid_arganda"
"5256",feb. 2011,12665,"06020702_madrid_arganda"
"5257",mar. 2011,12748,"06020702_madrid_arganda"
"5258",abr. 2011,13690,"06020702_madrid_arganda"
"5259",may. 2011,12462,"06020702_madrid_arganda"
"5260",jun. 2011,13815,"06020702_madrid_arganda"
"5261",jul. 2011,14125,"06020702_madrid_arganda"
"5262",ago. 2011,11654,"06020702_madrid_arganda"
"5263",sep. 2011,12486,"06020702_madrid_arganda"
"5264",oct. 2011,11598,"06020702_madrid_arganda"
"5265",nov. 2011,11120,"06020702_madrid_arganda"
"5266",dic. 2011,11011,"06020702_madrid_arganda"
"5267",ene. 2012,10079,"06020702_madrid_arganda"
"5268",feb. 2012,9842,"06020702_madrid_arganda"
"5269",mar. 2012,11229,"06020702_madrid_arganda"
"5270",abr. 2012,10666,"06020702_madrid_arganda"
"5271",may. 2012,10190,"06020702_madrid_arganda"
"5272",jun. 2012,10646,"06020702_madrid_arganda"
"5273",jul. 2012,11078,"06020702_madrid_arganda"
"5274",ago. 2012,9129,"06020702_madrid_arganda"
"5275",sep. 2012,10988,"06020702_madrid_arganda"
"5276",oct. 2012,10670,"06020702_madrid_arganda"
"5277",nov. 2012,9729,"06020702_madrid_arganda"
"5278",dic. 2012,9451,"06020702_madrid_arganda"
"5279",ene. 2013,8944,"06020702_madrid_arganda"
"5280",feb. 2013,8945,"06020702_madrid_arganda"
"5281",mar. 2013,9916,"06020702_madrid_arganda"
"5282",abr. 2013,9665,"06020702_madrid_arganda"
"5283",may. 2013,9874,"06020702_madrid_arganda"
"5284",jun. 2013,10652,"06020702_madrid_arganda"
"5285",jul. 2013,11529,"06020702_madrid_arganda"
"5286",ago. 2013,8804,"06020702_madrid_arganda"
"5287",sep. 2013,9071,"06020702_madrid_arganda"
"5288",oct. 2013,8673,"06020702_madrid_arganda"
"5289",nov. 2013,8088,"06020702_madrid_arganda"
"5290",dic. 2013,7960,"06020702_madrid_arganda"
"5291",ene. 2014,7428,"06020702_madrid_arganda"
"5292",feb. 2014,8006,"06020702_madrid_arganda"
"5293",mar. 2014,8207,"06020702_madrid_arganda"
"5294",abr. 2014,9350,"06020702_madrid_arganda"
"5295",may. 2014,9322,"06020702_madrid_arganda"
"5296",jun. 2014,10283,"06020702_madrid_arganda"
"5297",jul. 2014,10966,"06020702_madrid_arganda"
"5298",ago. 2014,9414,"06020702_madrid_arganda"
"5299",sep. 2014,10252,"06020702_madrid_arganda"
"5300",oct. 2014,10276,"06020702_madrid_arganda"
"5301",nov. 2014,9161,"06020702_madrid_arganda"
"5302",dic. 2014,9333,"06020702_madrid_arganda"
"5303",ene. 2015,8328,"06020702_madrid_arganda"
"5304",feb. 2015,8962,"06020702_madrid_arganda"
"5305",mar. 2015,9617,"06020702_madrid_arganda"
"5306",abr. 2015,10451,"06020702_madrid_arganda"
"5307",may. 2015,10580,"06020702_madrid_arganda"
"5308",jun. 2015,11845,"06020702_madrid_arganda"
"5309",jul. 2015,12650,"06020702_madrid_arganda"
"5310",ago. 2015,10357,"06020702_madrid_arganda"
"5311",sep. 2015,11363,"06020702_madrid_arganda"
"5312",oct. 2015,11382,"06020702_madrid_arganda"
"5313",nov. 2015,10021,"06020702_madrid_arganda"
"5314",dic. 2015,9870,"06020702_madrid_arganda"
"5315",ene. 2016,8704,"06020702_madrid_arganda"
"5316",feb. 2016,9586,"06020702_madrid_arganda"
"5317",mar. 2016,10814,"06020702_madrid_arganda"
"5318",abr. 2016,10608,"06020702_madrid_arganda"
"5319",may. 2016,11016,"06020702_madrid_arganda"
"5320",jun. 2016,12411,"06020702_madrid_arganda"
"5321",jul. 2016,13238,"06020702_madrid_arganda"
"5322",ago. 2016,11037,"06020702_madrid_arganda"
"5323",sep. 2016,11992,"06020702_madrid_arganda"
"5324",oct. 2016,11666,"06020702_madrid_arganda"
"5325",nov. 2016,10556,"06020702_madrid_arganda"
"5326",dic. 2016,10093,"06020702_madrid_arganda"
"5327",ene. 2017,9099,"06020702_madrid_arganda"
"5328",feb. 2017,10029,"06020702_madrid_arganda"
"5329",mar. 2017,10712,"06020702_madrid_arganda"
"5330",feb. 2004,3993,"06020703_madrid_navalcarnero"
"5331",mar. 2004,5281,"06020703_madrid_navalcarnero"
"5332",abr. 2004,6728,"06020703_madrid_navalcarnero"
"5333",may. 2004,6659,"06020703_madrid_navalcarnero"
"5334",jun. 2004,7008,"06020703_madrid_navalcarnero"
"5335",jul. 2004,8235,"06020703_madrid_navalcarnero"
"5336",ago. 2004,7013,"06020703_madrid_navalcarnero"
"5337",sep. 2004,7013,"06020703_madrid_navalcarnero"
"5338",oct. 2004,7596,"06020703_madrid_navalcarnero"
"5339",nov. 2004,7038,"06020703_madrid_navalcarnero"
"5340",dic. 2004,7261,"06020703_madrid_navalcarnero"
"5341",ene. 2005,5966,"06020703_madrid_navalcarnero"
"5342",feb. 2005,6385,"06020703_madrid_navalcarnero"
"5343",mar. 2005,7602,"06020703_madrid_navalcarnero"
"5344",abr. 2005,7185,"06020703_madrid_navalcarnero"
"5345",may. 2005,7901,"06020703_madrid_navalcarnero"
"5346",jun. 2005,8530,"06020703_madrid_navalcarnero"
"5347",jul. 2005,9897,"06020703_madrid_navalcarnero"
"5348",ago. 2005,7765,"06020703_madrid_navalcarnero"
"5349",sep. 2005,8307,"06020703_madrid_navalcarnero"
"5350",oct. 2005,8517,"06020703_madrid_navalcarnero"
"5351",nov. 2005,8050,"06020703_madrid_navalcarnero"
"5352",dic. 2005,8838,"06020703_madrid_navalcarnero"
"5353",ene. 2006,7835,"06020703_madrid_navalcarnero"
"5354",feb. 2006,8506,"06020703_madrid_navalcarnero"
"5355",mar. 2006,9144,"06020703_madrid_navalcarnero"
"5356",abr. 2006,10893,"06020703_madrid_navalcarnero"
"5357",may. 2006,10399,"06020703_madrid_navalcarnero"
"5358",jun. 2006,11099,"06020703_madrid_navalcarnero"
"5359",jul. 2006,11762,"06020703_madrid_navalcarnero"
"5360",ago. 2006,9209,"06020703_madrid_navalcarnero"
"5361",sep. 2006,10621,"06020703_madrid_navalcarnero"
"5362",oct. 2006,10958,"06020703_madrid_navalcarnero"
"5363",nov. 2006,10535,"06020703_madrid_navalcarnero"
"5364",dic. 2006,11439,"06020703_madrid_navalcarnero"
"5365",ene. 2007,10279,"06020703_madrid_navalcarnero"
"5366",feb. 2007,11113,"06020703_madrid_navalcarnero"
"5367",mar. 2007,12126,"06020703_madrid_navalcarnero"
"5368",abr. 2007,12862,"06020703_madrid_navalcarnero"
"5369",may. 2007,11679,"06020703_madrid_navalcarnero"
"5370",jun. 2007,12861,"06020703_madrid_navalcarnero"
"5371",jul. 2007,13228,"06020703_madrid_navalcarnero"
"5372",ago. 2007,10812,"06020703_madrid_navalcarnero"
"5373",sep. 2007,11836,"06020703_madrid_navalcarnero"
"5374",oct. 2007,12265,"06020703_madrid_navalcarnero"
"5375",nov. 2007,12022,"06020703_madrid_navalcarnero"
"5376",dic. 2007,11276,"06020703_madrid_navalcarnero"
"5377",ene. 2008,10587,"06020703_madrid_navalcarnero"
"5378",feb. 2008,11342,"06020703_madrid_navalcarnero"
"5379",mar. 2008,12233,"06020703_madrid_navalcarnero"
"5380",abr. 2008,11639,"06020703_madrid_navalcarnero"
"5381",may. 2008,11415,"06020703_madrid_navalcarnero"
"5382",jun. 2008,12039,"06020703_madrid_navalcarnero"
"5383",jul. 2008,12713,"06020703_madrid_navalcarnero"
"5384",ago. 2008,10620,"06020703_madrid_navalcarnero"
"5385",sep. 2008,11042,"06020703_madrid_navalcarnero"
"5386",oct. 2008,11284,"06020703_madrid_navalcarnero"
"5387",nov. 2008,10442,"06020703_madrid_navalcarnero"
"5388",dic. 2008,10695,"06020703_madrid_navalcarnero"
"5389",ene. 2009,8592,"06020703_madrid_navalcarnero"
"5390",feb. 2009,9759,"06020703_madrid_navalcarnero"
"5391",mar. 2009,10330,"06020703_madrid_navalcarnero"
"5392",abr. 2009,11400,"06020703_madrid_navalcarnero"
"5393",may. 2009,11174,"06020703_madrid_navalcarnero"
"5394",jun. 2009,11007,"06020703_madrid_navalcarnero"
"5395",jul. 2009,13740,"06020703_madrid_navalcarnero"
"5396",ago. 2009,11290,"06020703_madrid_navalcarnero"
"5397",sep. 2009,10576,"06020703_madrid_navalcarnero"
"5398",oct. 2009,11147,"06020703_madrid_navalcarnero"
"5399",nov. 2009,10404,"06020703_madrid_navalcarnero"
"5400",dic. 2009,10578,"06020703_madrid_navalcarnero"
"5401",ene. 2010,8724,"06020703_madrid_navalcarnero"
"5402",feb. 2010,9275,"06020703_madrid_navalcarnero"
"5403",mar. 2010,10139,"06020703_madrid_navalcarnero"
"5404",abr. 2010,11182,"06020703_madrid_navalcarnero"
"5405",may. 2010,11285,"06020703_madrid_navalcarnero"
"5406",jun. 2010,11387,"06020703_madrid_navalcarnero"
"5407",jul. 2010,11820,"06020703_madrid_navalcarnero"
"5408",ago. 2010,9594,"06020703_madrid_navalcarnero"
"5409",sep. 2010,10436,"06020703_madrid_navalcarnero"
"5410",oct. 2010,11579,"06020703_madrid_navalcarnero"
"5411",nov. 2010,10149,"06020703_madrid_navalcarnero"
"5412",dic. 2010,10092,"06020703_madrid_navalcarnero"
"5413",ene. 2011,8613,"06020703_madrid_navalcarnero"
"5414",feb. 2011,9406,"06020703_madrid_navalcarnero"
"5415",mar. 2011,8904,"06020703_madrid_navalcarnero"
"5416",abr. 2011,10755,"06020703_madrid_navalcarnero"
"5417",may. 2011,9286,"06020703_madrid_navalcarnero"
"5418",jun. 2011,10059,"06020703_madrid_navalcarnero"
"5419",jul. 2011,11537,"06020703_madrid_navalcarnero"
"5420",ago. 2011,8983,"06020703_madrid_navalcarnero"
"5421",sep. 2011,9726,"06020703_madrid_navalcarnero"
"5422",oct. 2011,9435,"06020703_madrid_navalcarnero"
"5423",nov. 2011,8448,"06020703_madrid_navalcarnero"
"5424",dic. 2011,8755,"06020703_madrid_navalcarnero"
"5425",ene. 2012,7225,"06020703_madrid_navalcarnero"
"5426",feb. 2012,7240,"06020703_madrid_navalcarnero"
"5427",mar. 2012,8077,"06020703_madrid_navalcarnero"
"5428",abr. 2012,8046,"06020703_madrid_navalcarnero"
"5429",may. 2012,7585,"06020703_madrid_navalcarnero"
"5430",jun. 2012,9239,"06020703_madrid_navalcarnero"
"5431",jul. 2012,10025,"06020703_madrid_navalcarnero"
"5432",ago. 2012,7802,"06020703_madrid_navalcarnero"
"5433",sep. 2012,8168,"06020703_madrid_navalcarnero"
"5434",oct. 2012,8170,"06020703_madrid_navalcarnero"
"5435",nov. 2012,7320,"06020703_madrid_navalcarnero"
"5436",dic. 2012,7519,"06020703_madrid_navalcarnero"
"5437",ene. 2013,6129,"06020703_madrid_navalcarnero"
"5438",feb. 2013,6675,"06020703_madrid_navalcarnero"
"5439",mar. 2013,7277,"06020703_madrid_navalcarnero"
"5440",abr. 2013,7114,"06020703_madrid_navalcarnero"
"5441",may. 2013,7328,"06020703_madrid_navalcarnero"
"5442",jun. 2013,7652,"06020703_madrid_navalcarnero"
"5443",jul. 2013,8133,"06020703_madrid_navalcarnero"
"5444",ago. 2013,6953,"06020703_madrid_navalcarnero"
"5445",sep. 2013,7304,"06020703_madrid_navalcarnero"
"5446",oct. 2013,7097,"06020703_madrid_navalcarnero"
"5447",nov. 2013,6378,"06020703_madrid_navalcarnero"
"5448",dic. 2013,6345,"06020703_madrid_navalcarnero"
"5449",ene. 2014,5785,"06020703_madrid_navalcarnero"
"5450",feb. 2014,5373,"06020703_madrid_navalcarnero"
"5451",mar. 2014,5691,"06020703_madrid_navalcarnero"
"5452",abr. 2014,7019,"06020703_madrid_navalcarnero"
"5453",may. 2014,6507,"06020703_madrid_navalcarnero"
"5454",jun. 2014,6650,"06020703_madrid_navalcarnero"
"5455",jul. 2014,6915,"06020703_madrid_navalcarnero"
"5456",ago. 2014,5966,"06020703_madrid_navalcarnero"
"5457",sep. 2014,6365,"06020703_madrid_navalcarnero"
"5458",oct. 2014,6619,"06020703_madrid_navalcarnero"
"5459",nov. 2014,6123,"06020703_madrid_navalcarnero"
"5460",dic. 2014,6649,"06020703_madrid_navalcarnero"
"5461",ene. 2015,5262,"06020703_madrid_navalcarnero"
"5462",feb. 2015,5668,"06020703_madrid_navalcarnero"
"5463",mar. 2015,6568,"06020703_madrid_navalcarnero"
"5464",abr. 2015,7704,"06020703_madrid_navalcarnero"
"5465",may. 2015,7251,"06020703_madrid_navalcarnero"
"5466",jun. 2015,7577,"06020703_madrid_navalcarnero"
"5467",jul. 2015,7934,"06020703_madrid_navalcarnero"
"5468",ago. 2015,6374,"06020703_madrid_navalcarnero"
"5469",sep. 2015,6882,"06020703_madrid_navalcarnero"
"5470",oct. 2015,7465,"06020703_madrid_navalcarnero"
"5471",nov. 2015,7082,"06020703_madrid_navalcarnero"
"5472",dic. 2015,7139,"06020703_madrid_navalcarnero"
"5473",ene. 2016,5854,"06020703_madrid_navalcarnero"
"5474",feb. 2016,6225,"06020703_madrid_navalcarnero"
"5475",mar. 2016,7516,"06020703_madrid_navalcarnero"
"5476",abr. 2016,7588,"06020703_madrid_navalcarnero"
"5477",may. 2016,8179,"06020703_madrid_navalcarnero"
"5478",jun. 2016,8589,"06020703_madrid_navalcarnero"
"5479",jul. 2016,9413,"06020703_madrid_navalcarnero"
"5480",ago. 2016,6884,"06020703_madrid_navalcarnero"
"5481",sep. 2016,8399,"06020703_madrid_navalcarnero"
"5482",oct. 2016,10331,"06020703_madrid_navalcarnero"
"5483",nov. 2016,9021,"06020703_madrid_navalcarnero"
"5484",dic. 2016,8322,"06020703_madrid_navalcarnero"
"5485",ene. 2017,6955,"06020703_madrid_navalcarnero"
"5486",feb. 2017,7452,"06020703_madrid_navalcarnero"
"5487",mar. 2017,8506,"06020703_madrid_navalcarnero"
"5488",abr. 2004,6686,"06020801_madrid_ocana"
"5489",may. 2004,5227,"06020801_madrid_ocana"
"5490",jun. 2004,5469,"06020801_madrid_ocana"
"5491",jul. 2004,7598,"06020801_madrid_ocana"
"5492",ago. 2004,6241,"06020801_madrid_ocana"
"5493",sep. 2004,6241,"06020801_madrid_ocana"
"5494",oct. 2004,6301,"06020801_madrid_ocana"
"5495",nov. 2004,5154,"06020801_madrid_ocana"
"5496",dic. 2004,6192,"06020801_madrid_ocana"
"5497",ene. 2005,4318,"06020801_madrid_ocana"
"5498",feb. 2005,4730,"06020801_madrid_ocana"
"5499",mar. 2005,7405,"06020801_madrid_ocana"
"5500",abr. 2005,6330,"06020801_madrid_ocana"
"5501",may. 2005,6448,"06020801_madrid_ocana"
"5502",jun. 2005,6481,"06020801_madrid_ocana"
"5503",jul. 2005,9141,"06020801_madrid_ocana"
"5504",ago. 2005,9117,"06020801_madrid_ocana"
"5505",sep. 2005,7107,"06020801_madrid_ocana"
"5506",oct. 2005,6252,"06020801_madrid_ocana"
"5507",nov. 2005,5847,"06020801_madrid_ocana"
"5508",dic. 2005,6582,"06020801_madrid_ocana"
"5509",ene. 2006,5289,"06020801_madrid_ocana"
"5510",feb. 2006,5828,"06020801_madrid_ocana"
"5511",mar. 2006,6700,"06020801_madrid_ocana"
"5512",abr. 2006,10281,"06020801_madrid_ocana"
"5513",may. 2006,7825,"06020801_madrid_ocana"
"5514",jun. 2006,7952,"06020801_madrid_ocana"
"5515",jul. 2006,10639,"06020801_madrid_ocana"
"5516",ago. 2006,14143,"06020801_madrid_ocana"
"5517",sep. 2006,11271,"06020801_madrid_ocana"
"5518",oct. 2006,10701,"06020801_madrid_ocana"
"5519",nov. 2006,8545,"06020801_madrid_ocana"
"5520",dic. 2006,10350,"06020801_madrid_ocana"
"5521",ene. 2007,7598,"06020801_madrid_ocana"
"5522",feb. 2007,8472,"06020801_madrid_ocana"
"5523",mar. 2007,9955,"06020801_madrid_ocana"
"5524",abr. 2007,13790,"06020801_madrid_ocana"
"5525",may. 2007,10374,"06020801_madrid_ocana"
"5526",jun. 2007,11261,"06020801_madrid_ocana"
"5527",jul. 2007,14769,"06020801_madrid_ocana"
"5528",ago. 2007,15673,"06020801_madrid_ocana"
"5529",sep. 2007,12200,"06020801_madrid_ocana"
"5530",oct. 2007,11416,"06020801_madrid_ocana"
"5531",nov. 2007,10361,"06020801_madrid_ocana"
"5532",dic. 2007,5450,"06020801_madrid_ocana"
"5533",ene. 2008,8271,"06020801_madrid_ocana"
"5534",feb. 2008,9126,"06020801_madrid_ocana"
"5535",mar. 2008,12661,"06020801_madrid_ocana"
"5536",abr. 2008,9699,"06020801_madrid_ocana"
"5537",may. 2008,11282,"06020801_madrid_ocana"
"5538",jun. 2008,11030,"06020801_madrid_ocana"
"5539",jul. 2008,13660,"06020801_madrid_ocana"
"5540",ago. 2008,14210,"06020801_madrid_ocana"
"5541",sep. 2008,10065,"06020801_madrid_ocana"
"5542",oct. 2008,8728,"06020801_madrid_ocana"
"5543",nov. 2008,7612,"06020801_madrid_ocana"
"5544",dic. 2008,8292,"06020801_madrid_ocana"
"5545",ene. 2009,6257,"06020801_madrid_ocana"
"5546",feb. 2009,6992,"06020801_madrid_ocana"
"5547",mar. 2009,7722,"06020801_madrid_ocana"
"5548",abr. 2009,11174,"06020801_madrid_ocana"
"5549",may. 2009,8667,"06020801_madrid_ocana"
"5550",jun. 2009,9093,"06020801_madrid_ocana"
"5551",jul. 2009,12262,"06020801_madrid_ocana"
"5552",ago. 2009,12819,"06020801_madrid_ocana"
"5553",sep. 2009,8500,"06020801_madrid_ocana"
"5554",oct. 2009,8163,"06020801_madrid_ocana"
"5555",nov. 2009,6839,"06020801_madrid_ocana"
"5556",dic. 2009,7364,"06020801_madrid_ocana"
"5557",ene. 2010,5431,"06020801_madrid_ocana"
"5558",feb. 2010,5939,"06020801_madrid_ocana"
"5559",mar. 2010,8516,"06020801_madrid_ocana"
"5560",abr. 2010,9007,"06020801_madrid_ocana"
"5561",may. 2010,7404,"06020801_madrid_ocana"
"5562",jun. 2010,8998,"06020801_madrid_ocana"
"5563",jul. 2010,11716,"06020801_madrid_ocana"
"5564",ago. 2010,11770,"06020801_madrid_ocana"
"5565",sep. 2010,8514,"06020801_madrid_ocana"
"5566",oct. 2010,7612,"06020801_madrid_ocana"
"5567",nov. 2010,5663,"06020801_madrid_ocana"
"5568",dic. 2010,6573,"06020801_madrid_ocana"
"5569",ene. 2011,4797,"06020801_madrid_ocana"
"5570",feb. 2011,5473,"06020801_madrid_ocana"
"5571",mar. 2011,5023,"06020801_madrid_ocana"
"5572",abr. 2011,8859,"06020801_madrid_ocana"
"5573",may. 2011,5374,"06020801_madrid_ocana"
"5574",jun. 2011,7163,"06020801_madrid_ocana"
"5575",jul. 2011,10450,"06020801_madrid_ocana"
"5576",ago. 2011,9761,"06020801_madrid_ocana"
"5577",sep. 2011,7085,"06020801_madrid_ocana"
"5578",oct. 2011,5608,"06020801_madrid_ocana"
"5579",nov. 2011,4812,"06020801_madrid_ocana"
"5580",dic. 2011,5613,"06020801_madrid_ocana"
"5581",ene. 2012,4174,"06020801_madrid_ocana"
"5582",feb. 2012,4130,"06020801_madrid_ocana"
"5583",mar. 2012,5362,"06020801_madrid_ocana"
"5584",abr. 2012,6934,"06020801_madrid_ocana"
"5585",may. 2012,5169,"06020801_madrid_ocana"
"5586",jun. 2012,5600,"06020801_madrid_ocana"
"5587",jul. 2012,8091,"06020801_madrid_ocana"
"5588",ago. 2012,8102,"06020801_madrid_ocana"
"5589",sep. 2012,5556,"06020801_madrid_ocana"
"5590",oct. 2012,4651,"06020801_madrid_ocana"
"5591",nov. 2012,3850,"06020801_madrid_ocana"
"5592",dic. 2012,4167,"06020801_madrid_ocana"
"5593",ene. 2013,3118,"06020801_madrid_ocana"
"5594",feb. 2013,3205,"06020801_madrid_ocana"
"5595",mar. 2013,5549,"06020801_madrid_ocana"
"5596",abr. 2013,4019,"06020801_madrid_ocana"
"5597",may. 2013,4766,"06020801_madrid_ocana"
"5598",jun. 2013,4600,"06020801_madrid_ocana"
"5599",jul. 2013,6492,"06020801_madrid_ocana"
"5600",ago. 2013,7743,"06020801_madrid_ocana"
"5601",sep. 2013,4835,"06020801_madrid_ocana"
"5602",oct. 2013,3864,"06020801_madrid_ocana"
"5603",nov. 2013,3623,"06020801_madrid_ocana"
"5604",dic. 2013,3818,"06020801_madrid_ocana"
"5605",ene. 2014,2860,"06020801_madrid_ocana"
"5606",feb. 2014,2943,"06020801_madrid_ocana"
"5607",mar. 2014,3091,"06020801_madrid_ocana"
"5608",abr. 2014,6514,"06020801_madrid_ocana"
"5609",may. 2014,4645,"06020801_madrid_ocana"
"5610",jun. 2014,4457,"06020801_madrid_ocana"
"5611",jul. 2014,6151,"06020801_madrid_ocana"
"5612",ago. 2014,7705,"06020801_madrid_ocana"
"5613",sep. 2014,4571,"06020801_madrid_ocana"
"5614",oct. 2014,3760,"06020801_madrid_ocana"
"5615",nov. 2014,3460,"06020801_madrid_ocana"
"5616",dic. 2014,3908,"06020801_madrid_ocana"
"5617",ene. 2015,2783,"06020801_madrid_ocana"
"5618",feb. 2015,2980,"06020801_madrid_ocana"
"5619",mar. 2015,3963,"06020801_madrid_ocana"
"5620",abr. 2015,6038,"06020801_madrid_ocana"
"5621",may. 2015,4762,"06020801_madrid_ocana"
"5622",jun. 2015,4832,"06020801_madrid_ocana"
"5623",jul. 2015,6955,"06020801_madrid_ocana"
"5624",ago. 2015,7607,"06020801_madrid_ocana"
"5625",sep. 2015,4775,"06020801_madrid_ocana"
"5626",oct. 2015,4571,"06020801_madrid_ocana"
"5627",nov. 2015,3702,"06020801_madrid_ocana"
"5628",dic. 2015,4215,"06020801_madrid_ocana"
"5629",ene. 2016,3066,"06020801_madrid_ocana"
"5630",feb. 2016,3402,"06020801_madrid_ocana"
"5631",mar. 2016,6169,"06020801_madrid_ocana"
"5632",abr. 2016,4152,"06020801_madrid_ocana"
"5633",may. 2016,4664,"06020801_madrid_ocana"
"5634",jun. 2016,4984,"06020801_madrid_ocana"
"5635",jul. 2016,8178,"06020801_madrid_ocana"
"5636",ago. 2016,7717,"06020801_madrid_ocana"
"5637",sep. 2016,5492,"06020801_madrid_ocana"
"5638",oct. 2016,4682,"06020801_madrid_ocana"
"5639",nov. 2016,4222,"06020801_madrid_ocana"
"5640",dic. 2016,4731,"06020801_madrid_ocana"
"5641",ene. 2017,3435,"06020801_madrid_ocana"
"5642",feb. 2017,3830,"06020801_madrid_ocana"
"5643",mar. 2017,4768,"06020801_madrid_ocana"
"5644",jun. 2005,9946,"06020802_eje_aeropuerto"
"5645",jul. 2005,8414,"06020802_eje_aeropuerto"
"5646",ago. 2005,7809,"06020802_eje_aeropuerto"
"5647",sep. 2005,11295,"06020802_eje_aeropuerto"
